problem,solver,settings,runtime,found,primal_residual,dual_residual,duality_gap,cost_error
arm_ur3_qp_  0,clarabel,default,0.0004420999903231859,True,0.0,1.0813166564948608e-12,5.296077938612281e-09,0.003118851425526446
arm_ur3_qp_  0,clarabel,high_accuracy,0.00031480001052841544,True,0.0,4.548699809284358e-13,8.93026850818518e-10,0.003118853188190821
arm_ur3_qp_  0,clarabel,low_accuracy,0.00034819997381418943,True,0.0,4.163336342344337e-17,2.3394919707615987e-05,0.0031079028008493097
arm_ur3_qp_  0,cvxopt,default,0.018987299990840256,True,0.0,2.0816681711721685e-17,1.8628619314654815e-08,0.003118846120557934
arm_ur3_qp_  0,cvxopt,high_accuracy,0.013297099969349802,True,0.0,2.0816681711721685e-17,1.8628619314654815e-08,0.003118846120557934
arm_ur3_qp_  0,cvxopt,low_accuracy,0.01458189997356385,True,0.0,2.0816681711721685e-17,1.8628619314654815e-08,0.003118846120557934
arm_ur3_qp_  0,daqp,default,0.0002772000152617693,True,5.204170427930421e-17,6.938893903907228e-18,5.637851296924623e-18,0.003118853446382414
arm_ur3_qp_  0,daqp,high_accuracy,0.00019200000679120421,True,5.204170427930421e-17,6.938893903907228e-18,5.637851296924623e-18,0.003118853446382414
arm_ur3_qp_  0,daqp,low_accuracy,0.00018750003073364496,True,5.204170427930421e-17,6.938893903907228e-18,5.637851296924623e-18,0.003118853446382414
arm_ur3_qp_  0,ecos,default,0.0007543000392615795,True,0.0,6.083229232066098e-06,9.481680685822363e-09,0.0031188529983765096
arm_ur3_qp_  0,ecos,high_accuracy,0.0009447999764233828,True,0.0,6.083229232066098e-06,9.481680685822363e-09,0.0031188529983765096
arm_ur3_qp_  0,ecos,low_accuracy,0.0008064999710768461,True,0.0,6.083229232066098e-06,9.481680685822363e-09,0.0031188529983765096
arm_ur3_qp_  0,highs,default,0.002566399984061718,True,0.0,3.8024893966161616e-05,6.082989692079294e-07,0.0031188529385282526
arm_ur3_qp_  0,highs,high_accuracy,0.0014101999695412815,True,0.0,3.8024893966161616e-05,6.082989692079294e-07,0.0031188529385282526
arm_ur3_qp_  0,highs,low_accuracy,0.001018799957819283,True,0.0,3.8024893966161616e-05,6.082989692079294e-07,0.0031188529385282526
arm_ur3_qp_  0,osqp,default,0.0007218000246211886,True,5.05671550343062e-05,1.703307125990039e-06,4.021116329818494e-06,0.0031229200329328083
arm_ur3_qp_  0,osqp,high_accuracy,0.0004986999556422234,True,1.8407476931603384e-11,1.0121465297829868e-11,3.5264118014577406e-12,0.0031188534430201266
arm_ur3_qp_  0,osqp,low_accuracy,0.0005870999884791672,True,7.444350808120948e-07,5.1342178816610184e-06,1.2063836365375918e-07,0.003118825792059919
arm_ur3_qp_  0,proxqp,default,0.004485099983867258,True,7.8144472562304e-06,8.943569496100423e-11,6.423079675979548e-07,0.0031194958664202076
arm_ur3_qp_  0,proxqp,high_accuracy,0.005407200020272285,True,1.673068177054926e-10,1.8318679906315083e-15,1.353702436604487e-11,0.0031188534599194784
arm_ur3_qp_  0,proxqp,low_accuracy,0.0024979999870993197,True,0.000835085499140957,1.0865336533272263e-08,8.077941127304427e-05,0.0032006643385094446
arm_ur3_qp_  0,quadprog,default,0.00016830000095069408,True,1.734723475976807e-18,8.326672684688674e-17,1.3010426069826053e-18,0.003118853446382409
arm_ur3_qp_  0,quadprog,high_accuracy,0.00014670001110062003,True,1.734723475976807e-18,8.326672684688674e-17,1.3010426069826053e-18,0.003118853446382409
arm_ur3_qp_  0,quadprog,low_accuracy,0.000109999964479357,True,1.734723475976807e-18,8.326672684688674e-17,1.3010426069826053e-18,0.003118853446382409
arm_ur3_qp_  0,scs,default,0.0009518000297248363,True,4.7048402404397185e-05,1.588604463295673e-06,3.8017630234572428e-06,0.003122694137623285
arm_ur3_qp_  0,scs,high_accuracy,0.0006398000405170023,True,1.6969897709273596e-11,1.1400116961546303e-12,7.136682737829414e-13,0.0031188534456726147
arm_ur3_qp_  0,scs,low_accuracy,0.0012420000275596976,True,0.0008366581981648843,4.1946429088210365e-05,8.240767780879742e-05,0.003202294870882709
arm_ur3_qp_  1,clarabel,default,0.0002937000244855881,True,0.0,1.0141269755581984e-13,1.7222755773621534e-09,0.001834556242842895
arm_ur3_qp_  1,clarabel,high_accuracy,0.0003201999934390187,True,0.0,2.0685341862391133e-15,1.723084066922176e-11,0.0018345564389155877
arm_ur3_qp_  1,clarabel,low_accuracy,0.0004752000095322728,True,0.0,1.0408340855860843e-17,6.737682968773915e-06,0.0018337216430221654
arm_ur3_qp_  1,cvxopt,default,0.008473000023514032,True,0.0,2.7755575615628914e-17,2.832412526959996e-09,0.001834556182397317
arm_ur3_qp_  1,cvxopt,high_accuracy,0.007300500001292676,True,0.0,2.7755575615628914e-17,2.832412526959996e-09,0.001834556182397317
arm_ur3_qp_  1,cvxopt,low_accuracy,0.007036800030618906,True,0.0,2.7755575615628914e-17,2.832412526959996e-09,0.001834556182397317
arm_ur3_qp_  1,daqp,default,0.00021759996889159083,True,1.734723475976807e-17,1.8214596497756474e-17,8.673617379884035e-19,0.0018345564408969851
arm_ur3_qp_  1,daqp,high_accuracy,0.00012799998512491584,True,1.734723475976807e-17,1.8214596497756474e-17,8.673617379884035e-19,0.0018345564408969851
arm_ur3_qp_  1,daqp,low_accuracy,0.00012780004180967808,True,1.734723475976807e-17,1.8214596497756474e-17,8.673617379884035e-19,0.0018345564408969851
arm_ur3_qp_  1,ecos,default,0.00059710000641644,True,0.0,6.55780957274241e-06,1.249710938748018e-08,0.0018345563468868116
